Filial,Placa_Veiculo,Descricao_POI,Grupo_POI,Data_Entrada,Data_Saida,Status,Duracao
RIBAS,FOW8J57,Terminal (Consolidado),Terminal,06/08/2025 20:16:56,06/08/2025 21:01:25,Saiu da cerca,0.74
RIBAS,FOW8J57,Descarga (Consolidado),Descarga,06/08/2025 20:16:56,06/08/2025 20:45:59,Saiu da cerca,0.48
RIBAS,FOW8J57,Patio Carregado INO,Parada Operacional,06/08/2025 20:16:56,06/08/2025 20:33:27,Saiu da cerca,16m
RIBAS,FOW8J57,Descarga Inocencia,Não Mapeado,06/08/2025 20:16:56,06/08/2025 20:45:59,Saiu da cerca,29m
RIBAS,FOW8J57,Descarga INO,Não Mapeado,06/08/2025 20:33:27,06/08/2025 20:45:59,Saiu da cerca,12m
RIBAS,FOW8J57,Patio Vazio INO,Parada Operacional,06/08/2025 20:48:00,06/08/2025 20:48:37,Saiu da cerca,0m
RIBAS,FOW8J57,Descarga Inocencia,Não Mapeado,06/08/2025 20:48:00,06/08/2025 21:05:28,Saiu da cerca,17m
RIBAS,FOW8J57,Patio Carregado INO,Parada Operacional,06/08/2025 20:48:37,06/08/2025 21:01:25,Saiu da cerca,12m
RIBAS,FOW8J57,Agua Clara,Parada Operacional,06/08/2025 23:17:33,06/08/2025 23:30:40,Saiu da cerca,13m
RIBAS,FOW8J57,Fábrica (Consolidado),Fábrica,07/08/2025 03:34:06,07/08/2025 04:57:56,Saiu da cerca,1.4
RIBAS,FOW8J57,Carregamento (Consolidado),Carregamento,07/08/2025 03:34:06,07/08/2025 04:34:03,Saiu da cerca,1.0
RIBAS,FOW8J57,Enlonamento RRP,Parada Operacional,07/08/2025 04:34:03,07/08/2025 04:57:56,Saiu da cerca,23m
RIBAS,FOW8J57,Buffer frotas ,Parada Operacional,07/08/2025 04:59:37,07/08/2025 05:14:36,Saiu da cerca (Consolidado),0.25
RIBAS,FOW8J57,Agua Clara,Parada Operacional,07/08/2025 06:51:49,07/08/2025 07:06:55,Saiu da cerca,15m
RIBAS,GBJ0J68,Terminal (Consolidado),Terminal,06/08/2025 21:51:36,06/08/2025 22:08:54,Saiu da cerca,0.29
RIBAS,GBJ0J68,Descarga (Consolidado),Descarga,06/08/2025 21:51:36,06/08/2025 22:04:37,Saiu da cerca,0.22
RIBAS,GBJ0J68,Descarga INO,Não Mapeado,06/08/2025 21:51:36,06/08/2025 22:04:37,Saiu da cerca,13m
RIBAS,GBJ0J68,Descarga Inocencia,Não Mapeado,06/08/2025 21:51:36,06/08/2025 22:10:54,Saiu da cerca,19m
RIBAS,GBJ0J68,Patio Carregado INO,Parada Operacional,06/08/2025 22:04:37,06/08/2025 22:08:54,Saiu da cerca,4m
RIBAS,GBJ0J68,Agua Clara,Parada Operacional,07/08/2025 00:32:46,07/08/2025 01:04:56,Saiu da cerca,32m
RIBAS,GBJ0J68,Enlonamento RRP,Parada Operacional,07/08/2025 06:22:19,07/08/2025 06:33:05,Saiu da cerca,10m
RIBAS,JDO4D13,Descarga Inocencia,Não Mapeado,06/08/2025 20:47:32,,Entrou na cerca,
RIBAS,JDO4D13,Terminal (Consolidado),Terminal,06/08/2025 20:49:33,,Entrou na cerca,0.0
RIBAS,JDO4D13,Descarga (Consolidado),Descarga,06/08/2025 20:49:33,06/08/2025 21:09:26,Saiu da cerca,0.33
RIBAS,JDO4D13,Patio Carregado INO,Parada Operacional,06/08/2025 20:50:19,06/08/2025 20:59:53,Saiu da cerca,9m
RIBAS,JDO4D13,Descarga INO,Não Mapeado,06/08/2025 20:59:53,06/08/2025 21:09:26,Saiu da cerca,9m
RIBAS,JDO4D13,Patio Vazio INO,Parada Operacional,06/08/2025 21:09:26,06/08/2025 21:09:56,Saiu da cerca,0m
RIBAS,JDO4D13,Patio Carregado INO,Parada Operacional,06/08/2025 21:09:56,,Entrou na cerca,
RIBAS,QTQ0F44,Carregamento Fabrica RRP,Fábrica,06/08/2025 17:20:16,06/08/2025 19:42:51,Saiu da cerca,2h 22m
RIBAS,QTQ0F44,Enlonamento RRP,Parada Operacional,06/08/2025 19:14:05,06/08/2025 19:42:51,Saiu da cerca,28m
RIBAS,QTQ0F44,Buffer frotas ,Parada Operacional,06/08/2025 20:05:22,06/08/2025 21:16:40,Saiu da cerca,1h 11m
RIBAS,QTQ0F44,Agua Clara,Parada Operacional,06/08/2025 22:30:46,06/08/2025 23:14:49,Saiu da cerca,44m
RIBAS,QTQ0F44,Terminal (Consolidado),Terminal,07/08/2025 02:49:34,07/08/2025 03:50:07,Saiu da cerca,1.01
RIBAS,QTQ0F44,Descarga (Consolidado),Descarga,07/08/2025 02:49:34,07/08/2025 03:50:07,Saiu da cerca,1.01
RIBAS,QTQ0F44,Patio Vazio INO,Parada Operacional,07/08/2025 02:49:34,07/08/2025 03:04:35,Saiu da cerca,15m
RIBAS,QTQ0F44,Descarga Inocencia,Não Mapeado,07/08/2025 02:49:34,07/08/2025 03:50:07,Saiu da cerca,1h 0m
RIBAS,QTQ0F44,Descarga INO,Não Mapeado,07/08/2025 03:04:35,07/08/2025 03:50:07,Saiu da cerca,45m
RIBAS,QTQ0F44,Agua Clara,Parada Operacional,07/08/2025 06:02:32,07/08/2025 06:17:33,Saiu da cerca,15m
RIBAS,QUA0J34,Buffer frotas ,Parada Operacional,06/08/2025 17:30:58,06/08/2025 19:53:23,Saiu da cerca,2h 22m
RIBAS,QUA0J34,Fábrica (Consolidado),Fábrica,06/08/2025 19:55:24,06/08/2025 22:00:10,Saiu da cerca,2.08
RIBAS,QUA0J34,Carregamento (Consolidado),Carregamento,06/08/2025 19:55:24,06/08/2025 21:42:46,Saiu da cerca,1.79
RIBAS,QUA0J34,Enlonamento RRP,Parada Operacional,06/08/2025 19:55:24,06/08/2025 22:00:10,Saiu da cerca (Consolidado),2.08
RIBAS,QUA0J34,Buffer frotas ,Parada Operacional,06/08/2025 22:01:32,06/08/2025 22:15:30,Saiu da cerca,13m
RIBAS,QUA0J34,Agua Clara,Parada Operacional,06/08/2025 23:31:09,06/08/2025 23:41:17,Saiu da cerca,10m
RIBAS,QUA0J34,Descarga Inocencia,Não Mapeado,07/08/2025 01:48:12,07/08/2025 01:50:48,Saiu da cerca,2m
RIBAS,QUA0J34,Terminal (Consolidado),Terminal,07/08/2025 01:50:58,07/08/2025 02:44:10,Saiu da cerca,0.89
RIBAS,QUA0J34,Descarga (Consolidado),Descarga,07/08/2025 01:50:58,07/08/2025 02:34:04,Saiu da cerca,0.72
RIBAS,QUA0J34,Patio Carregado INO,Parada Operacional,07/08/2025 01:50:58,07/08/2025 02:02:03,Saiu da cerca,11m
RIBAS,QUA0J34,Descarga Inocencia,Não Mapeado,07/08/2025 01:50:58,07/08/2025 02:46:11,Saiu da cerca,55m
RIBAS,QUA0J34,Descarga INO,Não Mapeado,07/08/2025 02:02:03,07/08/2025 02:36:04,Saiu da cerca,34m
RIBAS,QUA0J34,Patio Vazio INO,Parada Operacional,07/08/2025 02:02:03,07/08/2025 02:36:04,Saiu da cerca (Consolidado),0.57
RIBAS,QUA0J34,Patio Carregado INO,Parada Operacional,07/08/2025 02:36:04,07/08/2025 02:44:10,Saiu da cerca,8m
RIBAS,QUA0J34,Agua Clara,Parada Operacional,07/08/2025 04:41:32,07/08/2025 05:07:29,Saiu da cerca,25m
RIBAS,QUA0J34,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 06:24:26,07/08/2025 06:36:19,Saiu da cerca,11m
RIBAS,QUA0J34,Pro LOG,Não Mapeado,07/08/2025 06:24:26,07/08/2025 06:36:19,Saiu da cerca,11m
RIBAS,RWB3C06,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 20:43:46,06/08/2025 21:01:49,Saiu da cerca,18m
RIBAS,RWB3C06,Pro LOG,Não Mapeado,06/08/2025 20:43:46,06/08/2025 21:01:49,Saiu da cerca,18m
RIBAS,RWB3C06,Fábrica (Consolidado),Fábrica,06/08/2025 22:39:27,07/08/2025 00:12:11,Saiu da cerca,1.55
RIBAS,RWB3C06,Carregamento (Consolidado),Carregamento,06/08/2025 22:39:27,06/08/2025 23:56:46,Saiu da cerca,1.29
RIBAS,RWB3C06,Enlonamento RRP,Parada Operacional,06/08/2025 22:39:27,07/08/2025 00:12:11,Saiu da cerca (Consolidado),1.55
RIBAS,RWB3C06,Agua Clara,Parada Operacional,07/08/2025 02:55:10,07/08/2025 03:10:17,Saiu da cerca,15m
RIBAS,RWD4B32,Buffer frotas ,Parada Operacional,06/08/2025 18:18:40,06/08/2025 21:24:00,Saiu da cerca,3h 5m
RIBAS,RWD4B32,Fábrica (Consolidado),Fábrica,06/08/2025 21:28:01,06/08/2025 22:19:09,Saiu da cerca,0.85
RIBAS,RWD4B32,Carregamento (Consolidado),Carregamento,06/08/2025 21:28:01,06/08/2025 21:54:51,Saiu da cerca,0.45
RIBAS,RWD4B32,Enlonamento RRP,Parada Operacional,06/08/2025 21:54:51,06/08/2025 21:55:27,Saiu da cerca,0m
RIBAS,RWD4B32,Buffer frotas ,Parada Operacional,06/08/2025 22:19:09,06/08/2025 22:57:16,Saiu da cerca,38m
RIBAS,RWD4B32,Posto Mutum,Parada Operacional,06/08/2025 23:47:24,06/08/2025 23:49:25,Saiu da cerca,2m
RIBAS,RWD4B32,Agua Clara,Parada Operacional,07/08/2025 00:16:29,07/08/2025 00:25:30,Saiu da cerca,9m
RIBAS,RWD4B32,Descarga Inocencia,Não Mapeado,07/08/2025 02:38:08,07/08/2025 06:22:18,Saiu da cerca,3h 44m
RIBAS,RWD4B32,Terminal (Consolidado),Terminal,07/08/2025 02:42:09,07/08/2025 06:18:17,Saiu da cerca,3.6
RIBAS,RWD4B32,Descarga (Consolidado),Descarga,07/08/2025 02:42:09,07/08/2025 04:03:14,Saiu da cerca,1.35
RIBAS,RWD4B32,Patio Carregado INO,Parada Operacional,07/08/2025 02:42:09,07/08/2025 02:55:11,Saiu da cerca,13m
RIBAS,RWD4B32,Patio Vazio INO,Parada Operacional,07/08/2025 02:55:11,07/08/2025 03:16:14,Saiu da cerca,21m
RIBAS,RWD4B32,Descarga INO,Não Mapeado,07/08/2025 02:59:12,07/08/2025 04:03:14,Saiu da cerca,1h 4m
RIBAS,RWD4B32,Patio Vazio INO,Parada Operacional,07/08/2025 04:03:14,07/08/2025 06:18:17,Saiu da cerca,2h 15m
RIBAS,RWF6G80,Manutencao JSL RRP,Manutenção,06/08/2025 19:04:10,07/08/2025 06:06:13,Saiu da cerca,11h 2m
RIBAS,RWF6G80,Manuten¿¿o Geral JSL RRP,Manutenção,06/08/2025 19:04:10,07/08/2025 06:06:13,Saiu da cerca,11h 2m
RIBAS,RWF6G80,Lavador Elite Ribas,Não Mapeado,07/08/2025 06:02:12,07/08/2025 06:04:13,Saiu da cerca,2m
RIBAS,SMG2D73,Terminal (Consolidado),Terminal,06/08/2025 20:31:42,06/08/2025 21:08:28,Saiu da cerca,0.61
RIBAS,SMG2D73,Descarga (Consolidado),Descarga,06/08/2025 20:31:42,06/08/2025 20:58:22,Saiu da cerca,0.44
RIBAS,SMG2D73,Patio Carregado INO,Parada Operacional,06/08/2025 20:31:42,06/08/2025 20:50:16,Saiu da cerca,18m
RIBAS,SMG2D73,Descarga Inocencia,Não Mapeado,06/08/2025 20:31:42,06/08/2025 21:12:10,Saiu da cerca,40m
RIBAS,SMG2D73,Descarga INO,Não Mapeado,06/08/2025 20:50:16,06/08/2025 20:58:22,Saiu da cerca,8m
RIBAS,SMG2D73,Patio Carregado INO,Parada Operacional,06/08/2025 20:58:22,06/08/2025 21:08:28,Saiu da cerca,10m
RIBAS,SMG2D73,Agua Clara,Parada Operacional,06/08/2025 23:07:54,06/08/2025 23:17:58,Saiu da cerca,10m
RIBAS,SMG2D73,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:31:46,07/08/2025 00:37:07,Saiu da cerca,5m
RIBAS,SMG2D73,Descarga Inocencia,Não Mapeado,07/08/2025 00:37:07,07/08/2025 00:37:22,Saiu da cerca,0m
RIBAS,SMG2D73,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 00:37:22,07/08/2025 00:47:58,Saiu da cerca,10m
RIBAS,SMG2D73,Pro LOG,Não Mapeado,07/08/2025 00:37:22,07/08/2025 00:47:58,Saiu da cerca,10m
RIBAS,SMG2D73,Descarga Inocencia,Não Mapeado,07/08/2025 00:49:20,07/08/2025 00:49:29,Saiu da cerca,0m
RIBAS,SMG2D73,Fábrica (Consolidado),Fábrica,07/08/2025 03:05:10,07/08/2025 04:10:04,Saiu da cerca,1.08
RIBAS,SMG2D73,Carregamento (Consolidado),Carregamento,07/08/2025 03:05:10,07/08/2025 03:46:18,Saiu da cerca,0.69
RIBAS,SMG2D73,Enlonamento RRP,Parada Operacional,07/08/2025 03:58:31,07/08/2025 04:07:34,Saiu da cerca,9m
RIBAS,SMG2D73,Agua Clara,Parada Operacional,07/08/2025 05:41:28,07/08/2025 06:08:02,Saiu da cerca,26m
RIBAS,SMG5F48,Fábrica (Consolidado),Fábrica,06/08/2025 17:53:23,06/08/2025 20:00:51,Saiu da cerca,2.12
RIBAS,SMG5F48,Carregamento (Consolidado),Carregamento,06/08/2025 17:53:23,07/08/2025 07:07:51,Saiu da cerca,13.24
RIBAS,SMG5F48,Enlonamento RRP,Parada Operacional,06/08/2025 19:46:55,06/08/2025 19:49:41,Saiu da cerca (Consolidado),0.05
RIBAS,SMG5F48,Buffer frotas ,Parada Operacional,06/08/2025 20:08:52,06/08/2025 20:20:15,Saiu da cerca,11m
RIBAS,SMG5F48,Posto Mutum,Parada Operacional,06/08/2025 21:11:09,06/08/2025 21:13:10,Saiu da cerca,2m
RIBAS,SMG5F48,Agua Clara,Parada Operacional,06/08/2025 21:41:54,06/08/2025 21:52:58,Saiu da cerca,11m
RIBAS,SMG5F48,Descarga Inocencia,Não Mapeado,07/08/2025 00:04:43,07/08/2025 00:58:19,Saiu da cerca,53m
RIBAS,SMG5F48,Terminal (Consolidado),Terminal,07/08/2025 00:07:32,07/08/2025 00:56:18,Saiu da cerca,0.81
RIBAS,SMG5F48,Descarga (Consolidado),Descarga,07/08/2025 00:07:32,07/08/2025 00:33:10,Saiu da cerca,0.43
RIBAS,SMG5F48,Patio Carregado INO,Parada Operacional,07/08/2025 00:07:32,07/08/2025 00:19:43,Saiu da cerca,12m
RIBAS,SMG5F48,Descarga INO,Não Mapeado,07/08/2025 00:19:43,07/08/2025 00:34:48,Saiu da cerca,15m
RIBAS,SMG5F48,Patio Vazio INO,Parada Operacional,07/08/2025 00:33:10,07/08/2025 00:34:48,Saiu da cerca,1m
RIBAS,SMG5F48,Patio Carregado INO,Parada Operacional,07/08/2025 00:34:48,07/08/2025 00:56:18,Saiu da cerca,21m
RIBAS,SMG5F48,Agua Clara,Parada Operacional,07/08/2025 02:57:02,07/08/2025 03:09:07,Saiu da cerca,12m
RIBAS,SMG5F48,Posto Mutum,Parada Operacional,07/08/2025 03:36:30,07/08/2025 04:50:11,Saiu da cerca,1h 13m
RIBAS,SMG5F48,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 05:26:42,07/08/2025 05:38:09,Saiu da cerca,11m
RIBAS,SMG5F48,Pro LOG,Não Mapeado,07/08/2025 05:26:42,07/08/2025 05:35:37,Saiu da cerca,8m
RIBAS,SMG5F48,Enlonamento RRP,Parada Operacional,07/08/2025 05:52:01,07/08/2025 07:37:32,Saiu da cerca (Consolidado),1.76
RIBAS,SMG6H57,Buffer frotas ,Parada Operacional,06/08/2025 17:37:26,06/08/2025 19:53:08,Saiu da cerca,2h 15m
RIBAS,SMG6H57,Fábrica (Consolidado),Fábrica,06/08/2025 19:55:09,06/08/2025 21:41:43,Saiu da cerca,1.78
RIBAS,SMG6H57,Carregamento (Consolidado),Carregamento,06/08/2025 19:55:09,06/08/2025 21:22:09,Saiu da cerca,1.45
RIBAS,SMG6H57,Enlonamento RRP,Parada Operacional,06/08/2025 21:22:09,06/08/2025 21:41:43,Saiu da cerca,19m
RIBAS,SMG6H57,Buffer frotas ,Parada Operacional,06/08/2025 21:43:46,06/08/2025 22:10:39,Saiu da cerca,26m
RIBAS,SMG6H57,Agua Clara,Parada Operacional,06/08/2025 23:29:54,06/08/2025 23:39:01,Saiu da cerca,9m
RIBAS,SMG6H57,Terminal (Consolidado),Terminal,07/08/2025 02:42:07,07/08/2025 03:11:22,Saiu da cerca,0.49
RIBAS,SMG6H57,Descarga (Consolidado),Descarga,07/08/2025 02:42:07,07/08/2025 03:01:17,Saiu da cerca,0.32
RIBAS,SMG6H57,Descarga INO,Não Mapeado,07/08/2025 02:42:07,07/08/2025 02:59:17,Saiu da cerca,17m
RIBAS,SMG6H57,Descarga Inocencia,Não Mapeado,07/08/2025 02:42:07,07/08/2025 03:12:23,Saiu da cerca,30m
RIBAS,SMG6H57,Patio Carregado INO,Parada Operacional,07/08/2025 03:01:17,07/08/2025 03:11:22,Saiu da cerca,10m
RIBAS,SMG6H57,Agua Clara,Parada Operacional,07/08/2025 06:23:58,07/08/2025 06:32:02,Saiu da cerca,8m
RIBAS,SMG9B17,Agua Clara,Parada Operacional,06/08/2025 21:04:02,06/08/2025 21:22:07,Saiu da cerca,18m
RIBAS,SMG9B17,PA AGUA CLARA,Ponto Apoio,06/08/2025 21:05:02,06/08/2025 21:09:03,Saiu da cerca,4m
RIBAS,SMG9B17,Descarga Inocencia,Não Mapeado,06/08/2025 23:53:13,07/08/2025 00:32:16,Saiu da cerca,39m
RIBAS,SMG9B17,Terminal (Consolidado),Terminal,06/08/2025 23:55:45,07/08/2025 00:30:15,Saiu da cerca,0.57
RIBAS,SMG9B17,Descarga (Consolidado),Descarga,06/08/2025 23:55:45,07/08/2025 00:22:13,Saiu da cerca,0.44
RIBAS,SMG9B17,Patio Carregado INO,Parada Operacional,06/08/2025 23:55:45,07/08/2025 00:08:38,Saiu da cerca,12m
RIBAS,SMG9B17,Descarga INO,Não Mapeado,07/08/2025 00:08:38,07/08/2025 00:22:13,Saiu da cerca (Consolidado),0.23
RIBAS,SMG9B17,Patio Carregado INO,Parada Operacional,07/08/2025 00:22:13,07/08/2025 00:30:15,Saiu da cerca,8m
RIBAS,SMG9B17,Agua Clara,Parada Operacional,07/08/2025 02:32:47,07/08/2025 02:50:51,Saiu da cerca,18m
RIBAS,SMG9B17,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 04:10:30,07/08/2025 04:25:37,Saiu da cerca,15m
RIBAS,SMG9B17,Pro LOG,Não Mapeado,07/08/2025 04:10:30,07/08/2025 04:25:37,Saiu da cerca,15m
RIBAS,SMG9B17,Buffer frotas ,Parada Operacional,07/08/2025 04:25:37,07/08/2025 06:13:59,Saiu da cerca,1h 48m
RIBAS,SMG9B17,Fábrica (Consolidado),Fábrica,07/08/2025 06:15:59,07/08/2025 07:24:37,Saiu da cerca,1.14
RIBAS,SMG9B17,Carregamento (Consolidado),Carregamento,07/08/2025 06:15:59,07/08/2025 07:28:52,Saiu da cerca,1.21
RIBAS,SMG9C17,Fábrica (Consolidado),Fábrica,06/08/2025 17:52:30,07/08/2025 07:33:38,Saiu da cerca,13.69
RIBAS,SMG9C17,Carregamento (Consolidado),Carregamento,06/08/2025 17:52:30,07/08/2025 07:33:38,Saiu da cerca,13.69
RIBAS,SMG9C17,Enlonamento RRP,Parada Operacional,06/08/2025 19:35:19,06/08/2025 19:47:34,Saiu da cerca,12m
RIBAS,SMG9C17,Agua Clara,Parada Operacional,06/08/2025 21:31:51,06/08/2025 21:37:54,Saiu da cerca,6m
RIBAS,SMG9C17,Terminal (Consolidado),Terminal,06/08/2025 23:45:04,07/08/2025 00:29:50,Saiu da cerca,0.75
RIBAS,SMG9C17,Descarga (Consolidado),Descarga,06/08/2025 23:45:04,07/08/2025 00:16:02,Saiu da cerca,0.52
RIBAS,SMG9C17,Patio Carregado INO,Parada Operacional,06/08/2025 23:45:04,07/08/2025 00:00:01,Saiu da cerca,14m
RIBAS,SMG9C17,Descarga Inocencia,Não Mapeado,06/08/2025 23:45:04,07/08/2025 00:31:50,Saiu da cerca,46m
RIBAS,SMG9C17,Descarga INO,Não Mapeado,07/08/2025 00:00:01,07/08/2025 00:16:02,Saiu da cerca,16m
RIBAS,SMG9C17,Patio Vazio INO,Parada Operacional,07/08/2025 00:00:01,07/08/2025 00:07:43,Saiu da cerca,7m
RIBAS,SMG9C17,Patio Carregado INO,Parada Operacional,07/08/2025 00:16:02,07/08/2025 00:29:50,Saiu da cerca,13m
RIBAS,SMG9C17,Agua Clara,Parada Operacional,07/08/2025 02:21:36,07/08/2025 02:34:43,Saiu da cerca,13m
RIBAS,SMG9C17,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 03:43:06,07/08/2025 03:55:24,Saiu da cerca,12m
RIBAS,SMG9C17,Pro LOG,Não Mapeado,07/08/2025 03:43:06,07/08/2025 03:55:24,Saiu da cerca,12m
RIBAS,SMG9C17,Enlonamento RRP,Parada Operacional,07/08/2025 06:13:47,07/08/2025 06:21:50,Saiu da cerca,8m
RIBAS,SMG9D17,Agua Clara,Parada Operacional,06/08/2025 21:14:51,06/08/2025 21:23:54,Saiu da cerca,9m
RIBAS,SMG9D17,Posto Mutum,Parada Operacional,06/08/2025 21:50:03,06/08/2025 22:16:43,Saiu da cerca,26m
RIBAS,SMG9D17,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 22:48:54,06/08/2025 22:59:58,Saiu da cerca,11m
RIBAS,SMG9D17,Pro LOG,Não Mapeado,06/08/2025 22:49:28,06/08/2025 22:59:58,Saiu da cerca,10m
RIBAS,SMG9D17,Carregamento (Consolidado),Carregamento,07/08/2025 04:19:09,07/08/2025 04:43:11,Saiu da cerca,0.4
RIBAS,SMG9D17,Fábrica (Consolidado),Fábrica,07/08/2025 04:19:09,07/08/2025 05:04:19,Saiu da cerca,0.75
RIBAS,SMG9D17,Enlonamento RRP,Parada Operacional,07/08/2025 04:44:31,07/08/2025 04:56:07,Saiu da cerca,11m
RIBAS,SMG9D17,Buffer frotas ,Parada Operacional,07/08/2025 05:04:19,07/08/2025 05:34:15,Saiu da cerca,29m
RIBAS,SMG9D17,Posto Mutum,Parada Operacional,07/08/2025 06:32:38,07/08/2025 06:34:38,Saiu da cerca,2m
RIBAS,SMG9D17,Agua Clara,Parada Operacional,07/08/2025 07:04:49,07/08/2025 07:12:51,Saiu da cerca,8m
RIBAS,SMG9E17,Agua Clara,Parada Operacional,06/08/2025 21:21:13,06/08/2025 21:44:54,Saiu da cerca,23m
RIBAS,SMG9E17,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 23:02:09,06/08/2025 23:11:09,Saiu da cerca,9m
RIBAS,SMG9E17,Pro LOG,Não Mapeado,06/08/2025 23:02:31,06/08/2025 23:11:09,Saiu da cerca,8m
RIBAS,SMG9E17,Buffer frotas ,Parada Operacional,06/08/2025 23:11:09,07/08/2025 02:27:34,Saiu da cerca,3h 16m
RIBAS,SMG9E17,Fábrica (Consolidado),Fábrica,07/08/2025 02:29:14,07/08/2025 03:51:14,Saiu da cerca,1.37
RIBAS,SMG9E17,Carregamento (Consolidado),Carregamento,07/08/2025 02:29:14,07/08/2025 03:25:55,Saiu da cerca,0.94
RIBAS,SMG9E17,Enlonamento RRP,Parada Operacional,07/08/2025 03:25:55,07/08/2025 03:51:14,Saiu da cerca,25m
RIBAS,SMG9E17,Buffer frotas ,Parada Operacional,07/08/2025 03:52:47,07/08/2025 04:09:48,Saiu da cerca (Consolidado),0.28
RIBAS,SMG9E17,Posto Mutum,Parada Operacional,07/08/2025 05:06:01,07/08/2025 05:08:01,Saiu da cerca,2m
RIBAS,SMG9E17,Agua Clara,Parada Operacional,07/08/2025 05:37:19,07/08/2025 05:46:21,Saiu da cerca,9m
RIBAS,SMG9I17,Descarga Inocencia,Não Mapeado,06/08/2025 18:53:52,06/08/2025 19:55:48,Saiu da cerca,1h 1m
RIBAS,SMG9I17,Terminal (Consolidado),Terminal,06/08/2025 18:56:39,06/08/2025 19:53:23,Saiu da cerca,0.95
RIBAS,SMG9I17,Descarga (Consolidado),Descarga,06/08/2025 18:56:39,06/08/2025 19:47:04,Saiu da cerca,0.84
RIBAS,SMG9I17,Patio Carregado INO,Parada Operacional,06/08/2025 18:56:39,06/08/2025 19:09:13,Saiu da cerca,12m
RIBAS,SMG9I17,Descarga INO,Não Mapeado,06/08/2025 19:09:13,06/08/2025 19:47:04,Saiu da cerca,37m
RIBAS,SMG9I17,Patio Vazio INO,Parada Operacional,06/08/2025 19:09:13,06/08/2025 19:23:31,Saiu da cerca,14m
RIBAS,SMG9I17,Patio Carregado INO,Parada Operacional,06/08/2025 19:47:04,06/08/2025 19:53:23,Saiu da cerca,6m
RIBAS,SMG9I17,Agua Clara,Parada Operacional,06/08/2025 21:55:38,06/08/2025 22:04:40,Saiu da cerca,9m
RIBAS,SMG9I17,Oficina JSL,Manutenção,06/08/2025 23:17:17,06/08/2025 23:29:35,Saiu da cerca,12m
RIBAS,SMG9I17,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 23:33:45,06/08/2025 23:41:38,Saiu da cerca,7m
RIBAS,SMG9I17,Pro LOG,Não Mapeado,06/08/2025 23:33:45,06/08/2025 23:41:38,Saiu da cerca,7m
RIBAS,SMG9I17,Fábrica (Consolidado),Fábrica,07/08/2025 02:58:54,07/08/2025 04:09:43,Saiu da cerca,1.18
RIBAS,SMG9I17,Carregamento (Consolidado),Carregamento,07/08/2025 02:58:54,07/08/2025 03:52:50,Saiu da cerca,0.9
RIBAS,SMG9I17,Enlonamento RRP,Parada Operacional,07/08/2025 03:52:50,07/08/2025 03:53:21,Saiu da cerca,0m
RIBAS,SMG9I17,Buffer frotas ,Parada Operacional,07/08/2025 04:09:43,07/08/2025 04:42:08,Saiu da cerca,32m
RIBAS,SMG9I17,Agua Clara,Parada Operacional,07/08/2025 06:03:05,07/08/2025 06:35:49,Saiu da cerca,32m
RIBAS,SMH0F11,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 20:43:48,06/08/2025 20:58:31,Saiu da cerca,14m
RIBAS,SMH0F11,Pro LOG,Não Mapeado,06/08/2025 20:43:48,06/08/2025 20:58:31,Saiu da cerca,14m
RIBAS,SMH0F11,Fábrica (Consolidado),Fábrica,06/08/2025 22:40:15,07/08/2025 00:42:30,Saiu da cerca,2.04
RIBAS,SMH0F11,Carregamento (Consolidado),Carregamento,06/08/2025 22:40:15,07/08/2025 00:09:23,Saiu da cerca,1.49
RIBAS,SMH0F11,Enlonamento RRP,Parada Operacional,06/08/2025 22:40:15,07/08/2025 00:18:51,Saiu da cerca (Consolidado),1.64
RIBAS,SMH0F11,Posto Mutum,Parada Operacional,07/08/2025 02:23:47,07/08/2025 02:25:47,Saiu da cerca,2m
RIBAS,SMH0F11,Agua Clara,Parada Operacional,07/08/2025 02:55:57,07/08/2025 03:11:04,Saiu da cerca,15m
RIBAS,SMH0F11,Patio Carregado INO,Parada Operacional,07/08/2025 05:51:49,07/08/2025 06:11:42,Saiu da cerca,19m
FILIAL 16622,SYD5F88,Carregamento Fabrica,Fábrica,06/08/2025 19:20:22,06/08/2025 20:46:25,Saiu da cerca,1h 26m
FILIAL 16622,SYD5F88,TRAJETO FABRICA X PA,Não Mapeado,06/08/2025 20:52:27,06/08/2025 21:42:51,Saiu da cerca,50m
FILIAL 16622,SYD5F88,MONTANINI,Parada Operacional,06/08/2025 21:42:51,06/08/2025 21:44:51,Saiu da cerca,2m
FILIAL 16622,SYD5F88,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 21:42:51,06/08/2025 22:15:16,Saiu da cerca,32m
FILIAL 16622,SYD5F88,TRAJETO PA X APARECIDA 2,Não Mapeado,06/08/2025 22:17:17,06/08/2025 23:20:39,Saiu da cerca,1h 3m
