Filial,Placa_Veiculo,Descricao_POI,Data_Entrada,Data_Saida,Data_Atualizacao,Status,Duracao,Customer_Child_Id,Vehicle_Id,Fence_Id
FILIAL 16622,SYR4E37,SELVIRIA,06/08/2025 17:01:26,06/08/2025 17:06:19,06/08/2025 18:08:38,Saiu da cerca,4m,16622,589829,51127
RIBAS,SYD5G53,Agua Clara,06/08/2025 16:37:08,06/08/2025 17:07:07,06/08/2025 18:07:16,Saiu da cerca,29m,39450,583522,171261
RIBAS,SYD5G26,Carregamento RRp,06/08/2025 17:02:14,06/08/2025 17:06:15,06/08/2025 18:06:20,Saiu da cerca,4m,39450,593026,169314
RIBAS,SYD5G65,Carregamento RRp,06/08/2025 17:04:12,06/08/2025 17:05:46,06/08/2025 18:05:55,Saiu da cerca,1m,39450,595220,169314
RIBAS,SYD5F99,Carregamento Fabrica RRP,06/08/2025 15:21:35,06/08/2025 17:04:52,06/08/2025 18:05:01,Saiu da cerca,1h 43m,39450,586848,170885
RIBAS,SMH0F11,Descarga INO,06/08/2025 15:25:08,06/08/2025 16:57:59,06/08/2025 18:04:05,Saiu da cerca,1h 32m,44459,618629,169315
RIBAS,SMH0F11,Desc. INO,06/08/2025 15:42:20,06/08/2025 16:57:59,06/08/2025 18:04:05,Saiu da cerca,1h 15m,44459,618629,185561
RIBAS,SYE4C10,Descarga INO,06/08/2025 15:35:34,06/08/2025 16:58:33,06/08/2025 18:03:45,Saiu da cerca,1h 22m,39450,595765,169315
RIBAS,RWD4B32,Agua Clara,06/08/2025 16:12:11,06/08/2025 17:03:27,06/08/2025 18:03:34,Saiu da cerca,51m,44459,620722,171261
RIBAS,JDO4D13,Buffer frotas ,06/08/2025 16:36:55,06/08/2025 17:03:19,06/08/2025 18:03:24,Saiu da cerca,26m,44459,613207,170884
RIBAS,SYE4C10,Patio Vazio INO,06/08/2025 15:35:34,06/08/2025 16:39:26,06/08/2025 18:01:41,Saiu da cerca,1h 3m,39450,595765,185554
RIBAS,SYD5G35,Buffer frotas ,06/08/2025 16:50:59,06/08/2025 17:01:20,06/08/2025 18:01:26,Saiu da cerca,10m,39450,595763,170884
RIBAS,SYD5G26,Buffer frotas ,06/08/2025 14:20:43,06/08/2025 17:00:13,06/08/2025 18:00:24,Saiu da cerca,2h 39m,39450,593026,170884
RIBAS,SYD5G01,Patio Carregado INO,06/08/2025 16:20:31,06/08/2025 16:57:57,06/08/2025 18:00:16,Saiu da cerca,37m,39450,593678,185552
RIBAS,SMG9B17,Buffer frotas ,06/08/2025 16:53:32,06/08/2025 16:59:33,06/08/2025 17:59:41,Saiu da cerca,6m,44459,613279,170884
RIBAS,SYD5F89,Carregamento Fabrica RRP,06/08/2025 15:01:56,06/08/2025 16:56:30,06/08/2025 17:57:08,Saiu da cerca,1h 54m,39450,586853,170885
RIBAS,SYD5F89,Enlonamento RRP,06/08/2025 16:44:38,06/08/2025 16:56:30,06/08/2025 17:57:08,Saiu da cerca,11m,39450,586853,184474
RIBAS,SYD5G28,Buffer frotas ,06/08/2025 16:41:26,06/08/2025 16:56:09,06/08/2025 17:56:21,Saiu da cerca,14m,39450,583457,170884
RIBAS,GBJ0J68,Buffer frotas ,06/08/2025 16:34:26,06/08/2025 16:55:18,06/08/2025 17:55:24,Saiu da cerca,20m,44459,611594,170884
RIBAS,SMH0F11,Patio Vazio INO,06/08/2025 15:25:08,06/08/2025 15:42:20,06/08/2025 17:55:10,Saiu da cerca,17m,44459,618629,185554
RIBAS,SYD5G05,Abastecimento Frotas RRP,06/08/2025 16:42:54,06/08/2025 16:54:12,06/08/2025 17:54:23,Saiu da cerca,11m,39450,584796,170896
RIBAS,SYD5G05,Pro LOG,06/08/2025 16:42:54,06/08/2025 16:54:12,06/08/2025 17:54:23,Saiu da cerca,11m,39450,584796,185128
RIBAS,SYD5F99,Carregamento RRp,06/08/2025 16:33:08,06/08/2025 16:54:01,06/08/2025 17:54:12,Saiu da cerca,20m,39450,586848,169314
RIBAS,SYD5G65,Carregamento Fabrica RRP,06/08/2025 16:48:48,06/08/2025 16:52:49,06/08/2025 17:53:26,Saiu da cerca,4m,39450,595220,170885
RIBAS,SYD5G04,Patio Carregado INO,06/08/2025 16:09:45,06/08/2025 16:51:22,06/08/2025 17:52:40,Saiu da cerca,41m,39450,586846,185552
FILIAL 16622,SYD5F94,TRAJETO PA X APARECIDA 2,06/08/2025 15:43:53,06/08/2025 16:46:21,06/08/2025 17:51:08,Saiu da cerca,1h 2m,16622,586850,69021
RIBAS,SYD5G16,Patio Carregado INO,06/08/2025 15:56:41,06/08/2025 16:44:32,06/08/2025 17:50:27,Saiu da cerca,47m,39450,595366,185552
FILIAL 16622,SYR4E33,TRAJETO FABRICA X PA,06/08/2025 15:33:59,06/08/2025 15:36:05,06/08/2025 17:49:39,Saiu da cerca,2m,16622,589699,69017
FILIAL 16622,SYR4E33,Carregamento Fabrica,06/08/2025 14:33:29,06/08/2025 15:33:59,06/08/2025 17:49:34,Saiu da cerca,1h 0m,16622,589699,185186
FILIAL 16622,SYR4E33,AREA EXTERNA SUZANO,06/08/2025 14:30:37,06/08/2025 14:33:29,06/08/2025 17:48:33,Saiu da cerca,2m,16622,589699,75698
FILIAL 16622,SYR4E33,TRAJETO FABRICA X PA,06/08/2025 13:44:15,06/08/2025 14:27:50,06/08/2025 17:48:23,Saiu da cerca,43m,16622,589699,69017
RIBAS,SYD5G23,Enlonamento RRP,06/08/2025 16:41:39,06/08/2025 16:47:12,06/08/2025 17:47:52,Saiu da cerca,5m,39450,595363,184474
RIBAS,SYD5G00,Agua Clara,06/08/2025 16:39:35,06/08/2025 16:47:39,06/08/2025 17:47:47,Saiu da cerca,8m,39450,600094,171261
RIBAS,SMG9C17,Abastecimento Frotas RRP,06/08/2025 16:36:33,06/08/2025 16:46:58,06/08/2025 17:47:06,Saiu da cerca,10m,44459,613399,170896
RIBAS,SMG9C17,Pro LOG,06/08/2025 16:36:33,06/08/2025 16:46:58,06/08/2025 17:47:06,Saiu da cerca,10m,44459,613399,185128
RIBAS,SYD5G35,Carregamento Fabrica RRP,06/08/2025 15:01:59,06/08/2025 16:46:46,06/08/2025 17:46:50,Saiu da cerca,1h 44m,39450,595763,170885
RIBAS,SYD5G35,Enlonamento RRP,06/08/2025 16:35:30,06/08/2025 16:46:46,06/08/2025 17:46:50,Saiu da cerca,11m,39450,595763,184474
RIBAS,SYD5F90,Agua Clara,06/08/2025 16:34:31,06/08/2025 16:45:36,06/08/2025 17:45:43,Saiu da cerca,11m,39450,595283,171261
RIBAS,SYD5G27,Agua Clara,06/08/2025 15:08:25,06/08/2025 16:45:09,06/08/2025 17:45:18,Saiu da cerca,1h 36m,39450,595760,171261
RIBAS,SYD5G65,Carregamento Fabrica RRP,06/08/2025 15:17:02,06/08/2025 16:44:48,06/08/2025 17:44:52,Saiu da cerca,1h 27m,39450,595220,170885
RIBAS,SYD5F89,Carregamento RRp,06/08/2025 16:24:33,06/08/2025 16:44:38,06/08/2025 17:44:47,Saiu da cerca,20m,39450,586853,169314
RIBAS,SYD5G57,Agua Clara,06/08/2025 16:30:55,06/08/2025 16:44:00,06/08/2025 17:44:10,Saiu da cerca,13m,39450,595761,171261
RIBAS,SYD5G15,Descarga INO,06/08/2025 15:02:18,06/08/2025 16:41:52,06/08/2025 17:42:48,Saiu da cerca,1h 39m,39450,595365,169315
RIBAS,SYD5G15,Desc. INO,06/08/2025 15:05:27,06/08/2025 16:41:52,06/08/2025 17:42:48,Saiu da cerca,1h 36m,39450,595365,185561
RIBAS,SYD5G15,Patio Vazio INO,06/08/2025 15:02:18,06/08/2025 15:05:27,06/08/2025 17:41:52,Saiu da cerca,3m,39450,595365,185554
RIBAS,SYD5G15,Patio Carregado INO,06/08/2025 14:49:49,06/08/2025 15:02:18,06/08/2025 17:41:47,Saiu da cerca,12m,39450,595365,185552
RIBAS,SYD5G28,Carregamento Fabrica RRP,06/08/2025 14:58:09,06/08/2025 16:41:26,06/08/2025 17:41:36,Saiu da cerca,1h 43m,39450,583457,170885
RIBAS,SYD5G65,Carregamento RRp,06/08/2025 16:32:34,06/08/2025 16:38:22,06/08/2025 17:38:31,Saiu da cerca,5m,39450,595220,169314
RIBAS,SMG9I17,Agua Clara,06/08/2025 16:10:07,06/08/2025 16:38:03,06/08/2025 17:38:11,Saiu da cerca,27m,44459,617788,171261
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 1,06/08/2025 15:59:44,06/08/2025 16:36:58,06/08/2025 17:37:03,Saiu da cerca,37m,16622,589829,69019
RIBAS,SYD5G05,Oficina JSL,06/08/2025 09:20:52,06/08/2025 16:36:50,06/08/2025 17:36:58,Saiu da cerca,7h 15m,39450,584796,181600
RIBAS,SYD5G27,PA AGUA CLARA,06/08/2025 15:14:26,06/08/2025 16:36:50,06/08/2025 17:36:58,Saiu da cerca,1h 22m,39450,595760,185766
RIBAS,SYD5G23,Enlonamento RRP,06/08/2025 16:10:23,06/08/2025 16:36:36,06/08/2025 17:36:43,Saiu da cerca,26m,39450,595363,184474
RIBAS,SYD5G50,Pro LOG,06/08/2025 15:58:38,06/08/2025 16:32:34,06/08/2025 17:36:18,Saiu da cerca,33m,39450,595409,185128
RIBAS,SYD5G50,Abastecimento Frotas RRP,06/08/2025 15:58:38,06/08/2025 16:32:34,06/08/2025 17:36:17,Saiu da cerca,33m,39450,595409,170896
RIBAS,JDO4D13,Carregamento Fabrica RRP,06/08/2025 14:30:35,06/08/2025 16:35:24,06/08/2025 17:35:31,Saiu da cerca,2h 4m,44459,613207,170885
RIBAS,SYE7D10,Carregamento RRp,06/08/2025 16:20:04,06/08/2025 16:34:52,06/08/2025 17:34:58,Saiu da cerca,14m,39450,600021,169314
FILIAL 16622,SYD5G39,PB Lopes,06/08/2025 12:38:41,06/08/2025 16:34:45,06/08/2025 17:34:53,Saiu da cerca,3h 56m,16622,621364,181601
RIBAS,SYD5G35,Carregamento RRp,06/08/2025 16:15:58,06/08/2025 16:34:23,06/08/2025 17:34:27,Saiu da cerca,18m,39450,595763,169314
RIBAS,JDO4D13,Enlonamento RRP,06/08/2025 16:22:21,06/08/2025 16:32:54,06/08/2025 17:33:31,Saiu da cerca,10m,44459,613207,184474
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 1,06/08/2025 13:10:55,06/08/2025 13:44:15,06/08/2025 17:33:31,Saiu da cerca,33m,16622,589699,69019
RIBAS,SYD5F96,Buffer frotas ,06/08/2025 15:39:41,06/08/2025 16:33:14,06/08/2025 17:33:25,Saiu da cerca,53m,39450,593652,170884
FILIAL 16622,SYR4E33,MONTANINI,06/08/2025 13:40:05,06/08/2025 13:40:40,06/08/2025 17:33:20,Saiu da cerca,0m,16622,589699,51131
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 2,06/08/2025 12:20:00,06/08/2025 13:10:55,06/08/2025 17:32:50,Saiu da cerca,50m,16622,589699,69021
FILIAL 16622,SYR4E33,SELVIRIA,06/08/2025 12:45:13,06/08/2025 12:47:34,06/08/2025 17:31:59,Saiu da cerca,2m,16622,589699,51127
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 3,06/08/2025 11:56:13,06/08/2025 12:20:00,06/08/2025 17:31:38,Saiu da cerca,23m,16622,589699,69023
FILIAL 16622,SYR4E33,FILA DESCARGA APT,06/08/2025 11:53:38,06/08/2025 11:56:13,06/08/2025 17:31:22,Saiu da cerca,2m,16622,589699,115514
FILIAL 16622,SYR4E33,Descarga TAP,06/08/2025 11:19:12,06/08/2025 11:53:38,06/08/2025 17:31:17,Saiu da cerca,34m,16622,589699,186956
RIBAS,GBJ0J68,Carregamento Fabrica RRP,06/08/2025 14:24:57,06/08/2025 16:31:09,06/08/2025 17:31:13,Saiu da cerca,2h 6m,44459,611594,170885
FILIAL 16622,SYR4E33,FILA DESCARGA APT,06/08/2025 10:45:43,06/08/2025 11:18:56,06/08/2025 17:30:35,Saiu da cerca,33m,16622,589699,115514
RIBAS,SYD5G22,Pro LOG,06/08/2025 16:02:15,06/08/2025 16:29:47,06/08/2025 17:30:26,Saiu da cerca,27m,39450,586870,185128
RIBAS,SYD5G22,Buffer frotas ,06/08/2025 16:29:47,,06/08/2025 17:30:26,Entrou na cerca,,39450,586870,170884
RIBAS,SYD5G22,Abastecimento Frotas RRP,06/08/2025 16:02:15,06/08/2025 16:29:47,06/08/2025 17:30:25,Saiu da cerca,27m,39450,586870,170896
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 3,06/08/2025 10:44:36,06/08/2025 10:48:29,06/08/2025 17:29:57,Saiu da cerca,3m,16622,589699,69023
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 3,06/08/2025 10:10:27,06/08/2025 10:39:54,06/08/2025 17:29:43,Saiu da cerca,29m,16622,589699,69023
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 2,06/08/2025 09:11:36,06/08/2025 10:10:27,06/08/2025 17:29:22,Saiu da cerca,58m,16622,589699,69021
FILIAL 16622,SYR4E33,SELVIRIA,06/08/2025 09:35:36,06/08/2025 09:41:16,06/08/2025 17:28:40,Saiu da cerca,5m,16622,589699,51127
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 1,06/08/2025 08:35:23,06/08/2025 09:09:26,06/08/2025 17:28:21,Saiu da cerca,34m,16622,589699,69019
RIBAS,SYD5G28,Enlonamento RRP,06/08/2025 16:25:40,06/08/2025 16:27:49,06/08/2025 17:27:59,Saiu da cerca,2m,39450,583457,184474
FILIAL 16622,SYR4E33,MONTANINI,06/08/2025 08:37:37,06/08/2025 08:38:11,06/08/2025 17:27:54,Saiu da cerca,0m,16622,589699,51131
FILIAL 16622,SYR4E33,TRAJETO FABRICA X PA,06/08/2025 07:47:27,06/08/2025 08:35:23,06/08/2025 17:27:43,Saiu da cerca,47m,16622,589699,69017
RIBAS,SYD5G31,Abastecimento Frotas RRP,06/08/2025 16:01:41,06/08/2025 16:26:37,06/08/2025 17:26:42,Saiu da cerca,24m,39450,595348,170896
RIBAS,SYD5G31,Pro LOG,06/08/2025 16:01:41,06/08/2025 16:26:37,06/08/2025 17:26:42,Saiu da cerca,24m,39450,595348,185128
RIBAS,SYD5G21,Agua Clara,06/08/2025 14:58:44,06/08/2025 16:26:26,06/08/2025 17:26:31,Saiu da cerca,1h 27m,39450,595259,171261
RIBAS,SYD5G28,Carregamento RRp,06/08/2025 16:08:59,06/08/2025 16:25:40,06/08/2025 17:25:47,Saiu da cerca,16m,39450,583457,169314
RIBAS,SYD5G20,Buffer frotas ,06/08/2025 16:07:55,06/08/2025 16:22:50,06/08/2025 17:22:59,Saiu da cerca,14m,39450,595768,170884
RIBAS,JDO4D13,Carregamento RRp,06/08/2025 16:20:50,06/08/2025 16:22:21,06/08/2025 17:22:57,Saiu da cerca,1m,44459,613207,169314
RIBAS,SMG2D73,Buffer frotas ,06/08/2025 16:06:04,06/08/2025 16:20:50,06/08/2025 17:20:56,Saiu da cerca,14m,44459,612374,170884
RIBAS,SYD5G21,PA AGUA CLARA,06/08/2025 15:00:44,06/08/2025 16:18:23,06/08/2025 17:18:31,Saiu da cerca,1h 17m,39450,595259,185766
