Customer_ID;Filial;Placa_Veiculo;Descricao_POI;Grupo_POI;Data_Entrada;Data_Saida;Status;Duracao
39450;RRP;SYD5G18;Agua Clara;Parada Operacional;07/08/2025 11:35;07/08/2025 12:03;Saiu da cerca;0.46
39450;RRP;SYD5G19;Descarga Inocencia;Terminal;07/08/2025 09:56;;Entrou na cerca;0.0
39450;RRP;SYD5G19;Terminal Inocencia;Não Mapeado;07/08/2025 10:02;;Entrou na cerca;0.0
39450;RRP;SYD5G19;Patio Carregado INO;Parada Operacional;07/08/2025 10:02;07/08/2025 13:23;Saiu da cerca;3.35
39450;RRP;SYD5G19;Descarga INO;Não Mapeado;07/08/2025 13:23;;Entrou na cerca;0.0
39450;RRP;SYD5G19;Patio Vazio INO;Parada Operacional;07/08/2025 13:23;;Entrou na cerca;0.0
39450;RRP;SYD5G20;Posto Mutum;Parada Operacional;07/08/2025 08:09;07/08/2025 09:21;Saiu da cerca;1.19
39450;RRP;SYD5G20;Agua Clara;Parada Operacional;07/08/2025 09:55;07/08/2025 12:11;Saiu da cerca;2.28
39450;RRP;SYD5G20;PA AGUA CLARA;Ponto Apoio;07/08/2025 09:59;07/08/2025 12:05;Saiu da cerca;2.11
39450;RRP;SYD5G21;Fábrica;Fábrica;07/08/2025 12:07;07/08/2025 12:49;Saiu da cerca;0.69
39450;RRP;SYD5G21;Carregamento;Carregamento;07/08/2025 12:07;07/08/2025 12:37;Saiu da cerca;0.49
39450;RRP;SYD5G21;Enlonamento RRP;Parada Operacional;07/08/2025 12:11;07/08/2025 12:13;Saiu da cerca;0.03
39450;RRP;SYD5G21;Buffer frotas ;Parada Operacional;07/08/2025 13:12;;Entrou na cerca;0.0
39450;RRP;SYD5G23;Agua Clara;Parada Operacional;07/08/2025 08:53;07/08/2025 13:45;Saiu da cerca;4.86
39450;RRP;SYD5G23;PA AGUA CLARA;Ponto Apoio;07/08/2025 08:59;07/08/2025 13:35;Saiu da cerca;4.61
39450;RRP;SYD5G24;Descarga Inocencia;Terminal;07/08/2025 10:08;;Entrou na cerca;0.0
39450;RRP;SYD5G24;Terminal Inocencia;Não Mapeado;07/08/2025 10:08;;Entrou na cerca;0.0
39450;RRP;SYD5G24;Patio Carregado INO;Parada Operacional;07/08/2025 10:08;07/08/2025 13:34;Saiu da cerca;3.43
39450;RRP;SYD5G24;Descarga INO;Não Mapeado;07/08/2025 13:34;;Entrou na cerca;0.0
39450;RRP;SYD5G24;Patio Vazio INO;Parada Operacional;07/08/2025 13:34;;Entrou na cerca;0.0
39450;RRP;SYD5G27;Terminal;Terminal;07/08/2025 08:26;07/08/2025 12:41;Saiu da cerca;4.25
39450;RRP;SYD5G27;Descarga;Descarga;07/08/2025 08:26;07/08/2025 12:25;Saiu da cerca;3.97
39450;RRP;SYD5G27;Terminal Inocencia;Não Mapeado;07/08/2025 10:42;07/08/2025 12:41;Saiu da cerca;2.0
39450;RRP;SYD5G27;Patio Carregado INO;Parada Operacional;07/08/2025 10:42;07/08/2025 10:56;Saiu da cerca;0.25
39450;RRP;SYD5G27;Descarga INO;Não Mapeado;07/08/2025 10:56;07/08/2025 12:25;Saiu da cerca;1.47
39450;RRP;SYD5G27;Patio Vazio INO;Parada Operacional;07/08/2025 10:56;07/08/2025 11:30;Saiu da cerca;0.55
39450;RRP;SYD5G27;Patio Carregado INO;Parada Operacional;07/08/2025 12:25;07/08/2025 12:41;Saiu da cerca;0.28
39450;RRP;SYD5G28;Descarga Inocencia;Terminal;07/08/2025 09:30;;Entrou na cerca;0.0
39450;RRP;SYD5G28;Terminal Inocencia;Não Mapeado;07/08/2025 11:23;07/08/2025 12:23;Saiu da cerca;1.0
39450;RRP;SYD5G28;Patio Carregado INO;Parada Operacional;07/08/2025 11:23;07/08/2025 12:23;Saiu da cerca;1.0
39450;RRP;SYD5G28;Descarga INO;Não Mapeado;07/08/2025 12:27;;Entrou na cerca;0.0
39450;RRP;SYD5G28;Terminal Inocencia;Não Mapeado;07/08/2025 12:27;;Entrou na cerca;0.0
39450;RRP;SYD5G28;Patio Vazio INO;Parada Operacional;07/08/2025 12:27;;Entrou na cerca;0.0
39450;RRP;SYD5G30;Oficina JSL;Manutenção;07/08/2025 01:51;07/08/2025 10:49;Saiu da cerca;8.97
39450;RRP;SYD5G30;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 10:55;07/08/2025 11:03;Saiu da cerca;0.14
39450;RRP;SYD5G30;Pro LOG;Não Mapeado;07/08/2025 10:55;07/08/2025 11:03;Saiu da cerca;0.14
39450;RRP;SYD5G30;Buffer frotas ;Parada Operacional;07/08/2025 11:03;07/08/2025 11:19;Saiu da cerca;0.27
39450;RRP;SYD5G30;Oficina JSL;Manutenção;07/08/2025 11:25;07/08/2025 12:58;Saiu da cerca;1.55
39450;RRP;SYD5G30;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 13:04;07/08/2025 13:07;Saiu da cerca;0.06
39450;RRP;SYD5G30;Pro LOG;Não Mapeado;07/08/2025 13:05;07/08/2025 13:07;Saiu da cerca;0.04
39450;RRP;SYD5G30;Buffer frotas ;Parada Operacional;07/08/2025 13:07;;Entrou na cerca;0.0
39450;RRP;SYD5G31;Agua Clara;Parada Operacional;07/08/2025 10:07;07/08/2025 10:17;Saiu da cerca;0.17
39450;RRP;SYD5G31;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 11:30;07/08/2025 11:38;Saiu da cerca;0.13
39450;RRP;SYD5G31;Pro LOG;Não Mapeado;07/08/2025 11:30;07/08/2025 11:38;Saiu da cerca;0.13
39450;RRP;SYD5G31;Fábrica;Fábrica;07/08/2025 11:44;07/08/2025 12:41;Saiu da cerca;0.96
39450;RRP;SYD5G31;Carregamento;Carregamento;07/08/2025 11:44;07/08/2025 12:01;Saiu da cerca;0.28
39450;RRP;SYD5G31;Enlonamento RRP;Parada Operacional;07/08/2025 11:44;07/08/2025 12:41;Saiu da cerca;0.96
39450;RRP;SYD5G31;Buffer frotas ;Parada Operacional;07/08/2025 12:43;07/08/2025 13:38;Saiu da cerca;0.93
39450;RRP;SYD5G32;Buffer frotas ;Parada Operacional;07/08/2025 05:12;07/08/2025 09:12;Saiu da cerca;4.0
39450;RRP;SYD5G32;Fábrica;Fábrica;07/08/2025 09:14;07/08/2025 10:01;Saiu da cerca;0.78
39450;RRP;SYD5G32;Carregamento;Carregamento;07/08/2025 09:14;07/08/2025 09:46;Saiu da cerca;0.53
39450;RRP;SYD5G32;Enlonamento RRP;Parada Operacional;07/08/2025 09:14;07/08/2025 09:51;Saiu da cerca;0.62
39450;RRP;SYD5G32;Buffer frotas ;Parada Operacional;07/08/2025 10:01;07/08/2025 10:30;Saiu da cerca;0.49
39450;RRP;SYD5G32;Agua Clara;Parada Operacional;07/08/2025 11:46;07/08/2025 11:54;Saiu da cerca;0.13
39450;RRP;SYD5G33;Terminal;Terminal;07/08/2025 06:53;07/08/2025 11:24;Saiu da cerca;4.52
39450;RRP;SYD5G33;Descarga;Descarga;07/08/2025 06:53;07/08/2025 11:04;Saiu da cerca;4.18
39450;RRP;SYD5G33;Terminal Inocencia;Não Mapeado;07/08/2025 06:53;07/08/2025 11:22;Saiu da cerca;4.48
39450;RRP;SYD5G33;Patio Carregado INO;Parada Operacional;07/08/2025 06:53;07/08/2025 10:04;Saiu da cerca;3.19
39450;RRP;SYD5G33;Patio Vazio INO;Parada Operacional;07/08/2025 10:04;07/08/2025 10:12;Saiu da cerca;0.14
39450;RRP;SYD5G33;Descarga INO;Não Mapeado;07/08/2025 10:08;07/08/2025 11:02;Saiu da cerca;0.9
39450;RRP;SYD5G33;Patio Vazio INO;Parada Operacional;07/08/2025 11:04;07/08/2025 11:07;Saiu da cerca;0.05
39450;RRP;SYD5G33;Patio Carregado INO;Parada Operacional;07/08/2025 11:07;07/08/2025 11:22;Saiu da cerca;0.25
39450;RRP;SYD5G33;Agua Clara;Parada Operacional;07/08/2025 13:32;;Entrou na cerca;0.0
39450;RRP;SYD5G33;PA AGUA CLARA;Ponto Apoio;07/08/2025 13:41;;Entrou na cerca;0.0
39450;RRP;SYD5G34;Descarga Inocencia;Terminal;07/08/2025 10:58;;Entrou na cerca;0.0
39450;RRP;SYD5G34;Terminal Inocencia;Não Mapeado;07/08/2025 10:59;07/08/2025 12:45;Saiu da cerca;1.78
39450;RRP;SYD5G34;Patio Carregado INO;Parada Operacional;07/08/2025 11:17;07/08/2025 12:45;Saiu da cerca;1.48
39450;RRP;SYD5G34;Terminal Inocencia;Não Mapeado;07/08/2025 12:47;;Entrou na cerca;0.0
39450;RRP;SYD5G34;Patio Carregado INO;Parada Operacional;07/08/2025 12:47;;Entrou na cerca;0.0
39450;RRP;SYD5G35;Oficina JSL;Manutenção;07/08/2025 09:21;;Entrou na cerca;0.0
39450;RRP;SYD5G36;Agua Clara;Parada Operacional;07/08/2025 09:41;07/08/2025 10:00;Saiu da cerca;0.32
39450;RRP;SYD5G36;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 11:11;07/08/2025 11:38;Saiu da cerca;0.45
39450;RRP;SYD5G36;Pro LOG;Não Mapeado;07/08/2025 11:11;07/08/2025 11:38;Saiu da cerca;0.45
39450;RRP;SYD5G36;Carregamento;Carregamento;07/08/2025 11:38;07/08/2025 12:02;Saiu da cerca;0.4
39450;RRP;SYD5G36;Fábrica;Fábrica;07/08/2025 11:38;07/08/2025 12:06;Saiu da cerca;0.47
39450;RRP;SYD5G36;Buffer frotas ;Parada Operacional;07/08/2025 12:06;07/08/2025 12:29;Saiu da cerca;0.38
39450;RRP;SYD5G36;Agua Clara;Parada Operacional;07/08/2025 13:37;07/08/2025 13:43;Saiu da cerca;0.1
39450;RRP;SYD5G37;Agua Clara;Parada Operacional;07/08/2025 08:46;07/08/2025 08:54;Saiu da cerca;0.13
39450;RRP;SYD5G37;Descarga Inocencia;Terminal;07/08/2025 11:17;;Entrou na cerca;0.0
39450;RRP;SYD5G37;Terminal Inocencia;Não Mapeado;07/08/2025 11:24;;Entrou na cerca;0.0
39450;RRP;SYD5G37;Patio Carregado INO;Parada Operacional;07/08/2025 11:24;;Entrou na cerca;0.0
39450;RRP;SYD5G44;Oficina JSL;Manutenção;07/08/2025 08:58;07/08/2025 10:56;Saiu da cerca;1.97
39450;RRP;SYD5G44;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 11:04;07/08/2025 11:16;Saiu da cerca;0.2
39450;RRP;SYD5G44;Pro LOG;Não Mapeado;07/08/2025 11:04;07/08/2025 11:16;Saiu da cerca;0.2
39450;RRP;SYD5G44;Fábrica;Fábrica;07/08/2025 11:17;07/08/2025 11:55;Saiu da cerca;0.63
39450;RRP;SYD5G44;Carregamento;Carregamento;07/08/2025 11:17;07/08/2025 11:37;Saiu da cerca;0.33
39450;RRP;SYD5G44;Enlonamento RRP;Parada Operacional;07/08/2025 11:37;07/08/2025 11:39;Saiu da cerca;0.04
39450;RRP;SYD5G44;Buffer frotas ;Parada Operacional;07/08/2025 11:55;07/08/2025 12:27;Saiu da cerca;0.54
39450;RRP;SYD5G44;Agua Clara;Parada Operacional;07/08/2025 13:34;07/08/2025 13:45;Saiu da cerca;0.18
39450;RRP;SYD5G48;Terminal;Terminal;07/08/2025 06:37;07/08/2025 10:39;Saiu da cerca;4.04
39450;RRP;SYD5G48;Descarga;Descarga;07/08/2025 06:37;07/08/2025 10:23;Saiu da cerca;3.77
39450;RRP;SYD5G48;Terminal Inocencia;Não Mapeado;07/08/2025 06:41;07/08/2025 10:35;Saiu da cerca;3.91
39450;RRP;SYD5G48;Patio Carregado INO;Parada Operacional;07/08/2025 06:41;07/08/2025 09:03;Saiu da cerca;2.37
39450;RRP;SYD5G48;Descarga INO;Não Mapeado;07/08/2025 09:03;07/08/2025 10:21;Saiu da cerca;1.31
39450;RRP;SYD5G48;Patio Vazio INO;Parada Operacional;07/08/2025 09:03;07/08/2025 09:09;Saiu da cerca;0.1
39450;RRP;SYD5G48;Descarga INO;Não Mapeado;07/08/2025 10:23;07/08/2025 10:25;Saiu da cerca;0.02
39450;RRP;SYD5G48;Patio Vazio INO;Parada Operacional;07/08/2025 10:23;07/08/2025 10:25;Saiu da cerca;0.02
39450;RRP;SYD5G48;Patio Carregado INO;Parada Operacional;07/08/2025 10:25;07/08/2025 10:35;Saiu da cerca;0.18
39450;RRP;SYD5G48;Agua Clara;Parada Operacional;07/08/2025 13:33;;Entrou na cerca;0.0
39450;RRP;SYD5G48;PA AGUA CLARA;Ponto Apoio;07/08/2025 13:43;;Entrou na cerca;0.0
39450;RRP;SYD5G49;Patio Carregado INO;Parada Operacional;07/08/2025 06:46;07/08/2025 09:04;Saiu da cerca;2.29
39450;RRP;SYD5G49;Descarga INO;Não Mapeado;07/08/2025 09:04;07/08/2025 10:44;Saiu da cerca;1.68
39450;RRP;SYD5G49;Patio Vazio INO;Parada Operacional;07/08/2025 09:04;07/08/2025 09:47;Saiu da cerca;0.72
39450;RRP;SYD5G49;Desc. INO;Descarga;07/08/2025 09:47;07/08/2025 10:44;Saiu da cerca;0.95
39450;RRP;SYD5G49;Patio Carregado INO;Parada Operacional;07/08/2025 10:44;;Entrou na cerca;0.0
39450;RRP;SYD5G50;Terminal;Terminal;07/08/2025 05:54;07/08/2025 09:12;Saiu da cerca;3.31
39450;RRP;SYD5G50;Descarga;Descarga;07/08/2025 05:54;07/08/2025 08:56;Saiu da cerca;3.03
39450;RRP;SYD5G50;Terminal Inocencia;Não Mapeado;07/08/2025 05:54;07/08/2025 09:08;Saiu da cerca;3.24
39450;RRP;SYD5G50;Descarga INO;Não Mapeado;07/08/2025 06:30;07/08/2025 08:56;Saiu da cerca;2.43
39450;RRP;SYD5G50;Patio Vazio INO;Parada Operacional;07/08/2025 06:30;07/08/2025 07:59;Saiu da cerca;1.49
39450;RRP;SYD5G50;Patio Carregado INO;Parada Operacional;07/08/2025 08:56;07/08/2025 09:08;Saiu da cerca;0.21
39450;RRP;SYD5G50;Agua Clara;Parada Operacional;07/08/2025 11:13;;Entrou na cerca;0.0
39450;RRP;SYD5G50;PA AGUA CLARA;Ponto Apoio;07/08/2025 11:24;;Entrou na cerca;0.0
39450;RRP;SYD5G51;Fábrica;Fábrica;07/08/2025 10:14;07/08/2025 10:50;Saiu da cerca;0.6
39450;RRP;SYD5G51;Carregamento;Carregamento;07/08/2025 10:14;07/08/2025 10:33;Saiu da cerca;0.32
39450;RRP;SYD5G51;Enlonamento RRP;Parada Operacional;07/08/2025 10:16;07/08/2025 10:37;Saiu da cerca;0.35
39450;RRP;SYD5G51;Buffer frotas ;Parada Operacional;07/08/2025 10:50;07/08/2025 12:57;Saiu da cerca;2.11
39450;RRP;SYD5G52;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 09:39;07/08/2025 10:05;Saiu da cerca;0.43
39450;RRP;SYD5G52;Pro LOG;Não Mapeado;07/08/2025 09:39;07/08/2025 10:05;Saiu da cerca;0.43
39450;RRP;SYD5G52;Oficina JSL;Manutenção;07/08/2025 10:05;07/08/2025 11:03;Saiu da cerca;0.97
39450;RRP;SYD5G52;Fábrica;Fábrica;07/08/2025 11:03;07/08/2025 12:02;Saiu da cerca;0.99
39450;RRP;SYD5G52;Carregamento;Carregamento;07/08/2025 11:03;07/08/2025 11:29;Saiu da cerca;0.44
39450;RRP;SYD5G52;Enlonamento RRP;Parada Operacional;07/08/2025 11:08;07/08/2025 11:47;Saiu da cerca;0.65
39450;RRP;SYD5G52;Buffer frotas ;Parada Operacional;07/08/2025 12:02;07/08/2025 12:17;Saiu da cerca;0.25
39450;RRP;SYD5G52;Agua Clara;Parada Operacional;07/08/2025 13:27;07/08/2025 13:37;Saiu da cerca;0.17
39450;RRP;SYD5G53;Oficina JSL;Manutenção;07/08/2025 00:24;07/08/2025 10:26;Saiu da cerca;10.04
39450;RRP;SYD5G53;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 10:32;07/08/2025 10:46;Saiu da cerca;0.22
39450;RRP;SYD5G53;Pro LOG;Não Mapeado;07/08/2025 10:32;07/08/2025 10:46;Saiu da cerca;0.22
39450;RRP;SYD5G53;Fábrica;Fábrica;07/08/2025 10:46;07/08/2025 11:24;Saiu da cerca;0.64
39450;RRP;SYD5G53;Carregamento;Carregamento;07/08/2025 10:46;07/08/2025 11:10;Saiu da cerca;0.41
39450;RRP;SYD5G53;Enlonamento RRP;Parada Operacional;07/08/2025 10:46;07/08/2025 11:24;Saiu da cerca;0.64
39450;RRP;SYD5G53;Buffer frotas ;Parada Operacional;07/08/2025 11:27;07/08/2025 13:21;Saiu da cerca;1.9
39450;RRP;SYD5G54;Terminal;Terminal;07/08/2025 08:43;07/08/2025 13:25;Saiu da cerca;4.69
39450;RRP;SYD5G54;Descarga;Descarga;07/08/2025 08:43;07/08/2025 12:57;Saiu da cerca;4.22
39450;RRP;SYD5G54;Terminal Inocencia;Não Mapeado;07/08/2025 08:48;07/08/2025 13:23;Saiu da cerca;4.59
39450;RRP;SYD5G54;Patio Carregado INO;Parada Operacional;07/08/2025 08:48;07/08/2025 11:29;Saiu da cerca;2.69
39450;RRP;SYD5G54;Descarga INO;Não Mapeado;07/08/2025 11:29;07/08/2025 12:57;Saiu da cerca;1.47
39450;RRP;SYD5G54;Patio Vazio INO;Parada Operacional;07/08/2025 11:29;07/08/2025 12:22;Saiu da cerca;0.89
39450;RRP;SYD5G54;Patio Carregado INO;Parada Operacional;07/08/2025 12:57;07/08/2025 13:23;Saiu da cerca;0.43
39450;RRP;SYD5G56;Terminal;Terminal;07/08/2025 07:21;07/08/2025 10:27;Saiu da cerca;3.09
39450;RRP;SYD5G56;Descarga;Descarga;07/08/2025 07:21;07/08/2025 09:54;Saiu da cerca;2.54
39450;RRP;SYD5G56;Terminal Inocencia;Não Mapeado;07/08/2025 07:21;07/08/2025 10:25;Saiu da cerca;3.06
39450;RRP;SYD5G56;Patio Carregado INO;Parada Operacional;07/08/2025 07:21;07/08/2025 08:03;Saiu da cerca;0.69
39450;RRP;SYD5G56;Descarga INO;Não Mapeado;07/08/2025 08:03;07/08/2025 09:54;Saiu da cerca;1.86
39450;RRP;SYD5G56;Patio Vazio INO;Parada Operacional;07/08/2025 08:03;07/08/2025 08:51;Saiu da cerca;0.81
39450;RRP;SYD5G56;Patio Carregado INO;Parada Operacional;07/08/2025 09:54;07/08/2025 10:25;Saiu da cerca;0.51
39450;RRP;SYD5G56;Agua Clara;Parada Operacional;07/08/2025 13:27;;Entrou na cerca;0.0
39450;RRP;SYD5G57;Terminal;Terminal;07/08/2025 08:51;;Entrou na cerca;0.0
39450;RRP;SYD5G57;Descarga;Descarga;07/08/2025 08:51;07/08/2025 12:59;Saiu da cerca;4.14
39450;RRP;SYD5G57;Terminal Inocencia;Não Mapeado;07/08/2025 08:53;;Entrou na cerca;0.0
39450;RRP;SYD5G57;Patio Carregado INO;Parada Operacional;07/08/2025 08:54;07/08/2025 12:15;Saiu da cerca;3.35
39450;RRP;SYD5G57;Descarga INO;Não Mapeado;07/08/2025 12:15;07/08/2025 12:43;Saiu da cerca;0.46
39450;RRP;SYD5G57;Patio Vazio INO;Parada Operacional;07/08/2025 12:15;07/08/2025 12:24;Saiu da cerca;0.15
39450;RRP;SYD5G57;Patio Carregado INO;Parada Operacional;07/08/2025 12:59;;Entrou na cerca;0.0
16622;TLS;SYD5G60;TRAJETO PA X APARECIDA 2;Não Mapeado;07/08/2025 08:40;07/08/2025 09:48;Saiu da cerca;1.14
16622;TLS;SYD5G60;SELVIRIA;Parada Operacional;07/08/2025 09:14;07/08/2025 09:17;Saiu da cerca;0.05
16622;TLS;SYD5G60;TRAJETO PA X APARECIDA 3;Não Mapeado;07/08/2025 09:48;07/08/2025 10:18;Saiu da cerca;0.51
16622;TLS;SYD5G60;Terminal;Terminal;07/08/2025 10:15;07/08/2025 11:40;Saiu da cerca;1.41
39450;RRP;SYD5G61;Agua Clara;Parada Operacional;07/08/2025 08:52;07/08/2025 09:10;Saiu da cerca;0.3
39450;RRP;SYD5G61;Descarga Inocencia;Terminal;07/08/2025 11:27;;Entrou na cerca;0.0
39450;RRP;SYD5G61;Terminal Inocencia;Não Mapeado;07/08/2025 11:29;;Entrou na cerca;0.0
39450;RRP;SYD5G61;Patio Carregado INO;Parada Operacional;07/08/2025 11:29;;Entrou na cerca;0.0
39450;RRP;SYD5G62;Buffer frotas ;Parada Operacional;07/08/2025 08:33;07/08/2025 09:15;Saiu da cerca;0.71
39450;RRP;SYD5G62;Agua Clara;Parada Operacional;07/08/2025 10:44;07/08/2025 10:44;Saiu da cerca;0.01
39450;RRP;SYD5G62;PA AGUA CLARA;Ponto Apoio;07/08/2025 10:44;07/08/2025 10:44;Saiu da cerca;0.01
39450;RRP;SYD5G62;Agua Clara;Parada Operacional;07/08/2025 10:55;07/08/2025 11:46;Saiu da cerca;0.85
39450;RRP;SYD5G62;PA AGUA CLARA;Ponto Apoio;07/08/2025 10:55;07/08/2025 11:38;Saiu da cerca;0.72
39450;RRP;SYD5G63;Agua Clara;Parada Operacional;07/08/2025 05:28;07/08/2025 08:53;Saiu da cerca;3.41
39450;RRP;SYD5G63;Descarga Inocencia;Terminal;07/08/2025 11:30;;Entrou na cerca;0.0
39450;RRP;SYD5G63;Terminal Inocencia;Não Mapeado;07/08/2025 11:30;;Entrou na cerca;0.0
39450;RRP;SYD5G63;Patio Carregado INO;Parada Operacional;07/08/2025 11:30;;Entrou na cerca;0.0
39450;RRP;SYD5G64;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 08:40;07/08/2025 08:50;Saiu da cerca;0.17
39450;RRP;SYD5G64;Pro LOG;Não Mapeado;07/08/2025 08:40;07/08/2025 08:50;Saiu da cerca;0.17
39450;RRP;SYD5G64;Buffer frotas ;Parada Operacional;07/08/2025 08:50;07/08/2025 09:10;Saiu da cerca;0.32
39450;RRP;SYD5G64;Fábrica;Fábrica;07/08/2025 09:12;07/08/2025 09:54;Saiu da cerca;0.71
39450;RRP;SYD5G64;Carregamento;Carregamento;07/08/2025 09:12;07/08/2025 09:31;Saiu da cerca;0.31
39450;RRP;SYD5G64;Enlonamento RRP;Parada Operacional;07/08/2025 09:39;07/08/2025 09:41;Saiu da cerca;0.03
39450;RRP;SYD5G64;Buffer frotas ;Parada Operacional;07/08/2025 09:48;07/08/2025 10:29;Saiu da cerca;0.67
39450;RRP;SYD5G64;Agua Clara;Parada Operacional;07/08/2025 11:46;07/08/2025 12:16;Saiu da cerca;0.5
39450;RRP;SYD5G64;PA AGUA CLARA;Ponto Apoio;07/08/2025 11:48;07/08/2025 12:08;Saiu da cerca;0.33
39450;RRP;SYD5G65;Posto Mutum;Parada Operacional;07/08/2025 08:56;07/08/2025 09:38;Saiu da cerca;0.71
39450;RRP;SYD5G65;Agua Clara;Parada Operacional;07/08/2025 10:13;07/08/2025 10:26;Saiu da cerca;0.22
39450;RRP;SYD5G65;PA AGUA CLARA;Ponto Apoio;07/08/2025 10:24;07/08/2025 10:26;Saiu da cerca;0.03
39450;RRP;SYD5G65;Posto Mutum;Parada Operacional;07/08/2025 10:26;07/08/2025 10:36;Saiu da cerca;0.18
39450;RRP;SYD5G65;Agua Clara;Parada Operacional;07/08/2025 10:36;07/08/2025 11:50;Saiu da cerca;1.23
39450;RRP;SYD5G65;PA AGUA CLARA;Ponto Apoio;07/08/2025 10:36;07/08/2025 11:42;Saiu da cerca;1.1
39450;RRP;SYD5G67;Terminal;Terminal;07/08/2025 06:26;07/08/2025 11:06;Saiu da cerca;4.67
39450;RRP;SYD5G67;Descarga;Descarga;07/08/2025 06:26;07/08/2025 10:39;Saiu da cerca;4.23
39450;RRP;SYD5G67;Terminal Inocencia;Não Mapeado;07/08/2025 06:30;07/08/2025 11:04;Saiu da cerca;4.57
39450;RRP;SYD5G67;Descarga INO;Não Mapeado;07/08/2025 08:07;07/08/2025 10:31;Saiu da cerca;2.41
39450;RRP;SYD5G67;Patio Vazio INO;Parada Operacional;07/08/2025 08:07;07/08/2025 09:15;Saiu da cerca;1.13
39450;RRP;SYD5G67;Descarga INO;Não Mapeado;07/08/2025 10:35;07/08/2025 10:39;Saiu da cerca;0.07
39450;RRP;SYD5G67;Patio Vazio INO;Parada Operacional;07/08/2025 10:39;07/08/2025 10:42;Saiu da cerca;0.05
39450;RRP;SYD5G67;Patio Carregado INO;Parada Operacional;07/08/2025 10:42;07/08/2025 11:04;Saiu da cerca;0.36
39450;RRP;SYD5G67;Agua Clara;Parada Operacional;07/08/2025 13:06;;Entrou na cerca;0.0
39450;RRP;SYD5G67;PA AGUA CLARA;Ponto Apoio;07/08/2025 13:15;;Entrou na cerca;0.0
39450;RRP;SYE4C10;Terminal;Terminal;07/08/2025 07:22;07/08/2025 13:21;Saiu da cerca;5.99
39450;RRP;SYE4C10;Descarga;Descarga;07/08/2025 07:22;07/08/2025 11:25;Saiu da cerca;4.04
39450;RRP;SYE4C10;Terminal Inocencia;Não Mapeado;07/08/2025 07:23;07/08/2025 13:19;Saiu da cerca;5.93
39450;RRP;SYE4C10;Patio Carregado INO;Parada Operacional;07/08/2025 07:23;07/08/2025 10:12;Saiu da cerca;2.8
39450;RRP;SYE4C10;Descarga INO;Não Mapeado;07/08/2025 10:12;07/08/2025 11:09;Saiu da cerca;0.96
39450;RRP;SYE4C10;Patio Vazio INO;Parada Operacional;07/08/2025 10:12;07/08/2025 10:50;Saiu da cerca;0.65
39450;RRP;SYE4C10;Descarga INO;Não Mapeado;07/08/2025 11:23;07/08/2025 11:27;Saiu da cerca;0.07
39450;RRP;SYE4C10;Patio Vazio INO;Parada Operacional;07/08/2025 11:25;07/08/2025 11:27;Saiu da cerca;0.03
39450;RRP;SYE4C10;Patio Carregado INO;Parada Operacional;07/08/2025 11:27;07/08/2025 13:19;Saiu da cerca;1.88
39450;RRP;SYE7D10;Buffer frotas ;Parada Operacional;07/08/2025 08:27;07/08/2025 08:49;Saiu da cerca;0.36
39450;RRP;SYE7D10;Agua Clara;Parada Operacional;07/08/2025 10:04;07/08/2025 10:10;Saiu da cerca;0.1
39450;RRP;SYE7D10;Descarga Inocencia;Terminal;07/08/2025 12:44;;Entrou na cerca;0.0
39450;RRP;SYE7D10;Terminal Inocencia;Não Mapeado;07/08/2025 13:18;;Entrou na cerca;0.0
39450;RRP;SYE7D10;Patio Carregado INO;Parada Operacional;07/08/2025 13:18;;Entrou na cerca;0.0
39450;RRP;SYE7D11;Fábrica;Fábrica;07/08/2025 09:11;07/08/2025 09:47;Saiu da cerca;0.59
39450;RRP;SYE7D11;Carregamento;Carregamento;07/08/2025 09:11;07/08/2025 09:31;Saiu da cerca;0.33
39450;RRP;SYE7D11;Enlonamento RRP;Parada Operacional;07/08/2025 09:31;07/08/2025 09:35;Saiu da cerca;0.07
39450;RRP;SYE7D11;Buffer frotas ;Parada Operacional;07/08/2025 09:47;07/08/2025 10:34;Saiu da cerca;0.79
39450;RRP;SYE7D11;Agua Clara;Parada Operacional;07/08/2025 11:59;07/08/2025 12:08;Saiu da cerca;0.15
39450;RRP;SYE7D12;Terminal;Terminal;07/08/2025 06:21;07/08/2025 11:20;Saiu da cerca;4.98
39450;RRP;SYE7D12;Descarga;Descarga;07/08/2025 06:21;07/08/2025 10:10;Saiu da cerca;3.81
39450;RRP;SYE7D12;Terminal Inocencia;Não Mapeado;07/08/2025 06:21;07/08/2025 11:20;Saiu da cerca;4.98
39450;RRP;SYE7D12;Descarga INO;Não Mapeado;07/08/2025 08:17;07/08/2025 10:10;Saiu da cerca;1.88
39450;RRP;SYE7D12;Patio Vazio INO;Parada Operacional;07/08/2025 08:17;07/08/2025 08:56;Saiu da cerca;0.66
39450;RRP;SYE7D12;Patio Carregado INO;Parada Operacional;07/08/2025 10:10;07/08/2025 11:20;Saiu da cerca;1.17
